transaction_date,customer_id,region,product_category,units_sold,unit_price,revenue,high_value
2023-02-25,2753,South,Clothing,12.0,20,253.29020594083516,0
2023-07-05,1124,West,Home,13.0,60,804.4472129912803,1
2024-05-15,1978,North,Home,13.0,20,283.8777793400577,0
2023-02-01,2567,South,Beauty,14.0,20,304.79178488824715,0
2023-05-10,1292,West,Clothing,4.0,60,245.79434702847345,0
2024-09-22,1699,North,Beauty,17.0,20,338.20725212084346,0
2024-07-13,2378,South,Home,7.0,40,315.5924531325861,0
2024-05-29,2654,Unknown,Sports,14.0,40,566.1329250220829,0
2024-04-27,2063,North,Sports,8.0,40,360.9335465273352,0
2024-08-04,2573,North,Clothing,8.0,150,1185.7765937618692,1
2024-10-27,1999,East,Home,2.0,60,128.21133539338874,0
2024-01-17,2836,Unknown,Clothing,2.0,60,120.0,0
2024-08-11,2870,South,Electronics,18.0,150,2232.3543537781675,1
2023-03-07,2369,Unknown,Sports,15.0,150,2232.3543537781675,1
2023-05-24,2835,South,Electronics,7.0,60,438.7185081718936,0
2023-12-04,2601,North,Beauty,3.0,60,180.0,0
2024-08-05,2846,East,Clothing,9.0,40,355.4728410169288,0
2023-05-25,2201,East,Electronics,16.0,150,2232.3543537781675,1
2024-09-05,1110,East,Electronics,2.0,150,269.0155109521549,0
2023-11-29,1504,North,Clothing,16.0,150,2232.3543537781675,1
2023-03-07,2942,Unknown,Home,10.0,60,623.0602462640385,0
2024-02-08,1849,West,Beauty,15.0,60,919.4385764445492,1
2023-06-06,1473,Unknown,Electronics,6.0,40,216.20694681710452,0
2023-08-22,2044,East,Home,1.0,150,175.74184806755983,0
2023-01-23,2756,East,Clothing,11.0,20,245.82755632628985,0
2024-09-28,1205,South,Home,15.0,20,314.6503822035909,0
2023-01-22,2826,South,Sports,11.0,60,669.4065965134193,0
2024-12-17,1202,Unknown,Sports,13.0,150,1898.8812922368463,1
2023-05-12,2953,Unknown,Home,15.0,100,1501.2338683159926,1
2024-08-20,2631,East,Clothing,11.0,20,210.9153131775556,0
2023-03-30,1112,North,Sports,7.0,150,1021.920155318065,1
2024-03-02,2437,East,Clothing,5.0,60,325.1728103286078,0
2024-05-16,1037,West,Clothing,1.0,150,130.30306806051755,0
2024-03-06,2620,East,Electronics,6.0,20,160.04085006299667,0
2023-04-09,2151,East,Home,13.0,20,269.2494922002281,0
2023-12-31,2338,North,Clothing,12.0,60,701.6261930545135,1
2023-07-27,2299,South,Electronics,8.0,60,508.7660594795424,0
2024-12-21,2815,North,Clothing,4.0,150,584.7302367951296,0
2024-01-15,1858,North,Sports,11.0,20,214.5000206493301,0
2024-01-20,2816,Unknown,Clothing,16.0,100,1585.6033788031912,1
2024-08-05,2377,East,Beauty,16.0,20,325.7060299397379,0
2024-03-12,1724,Unknown,Electronics,15.0,40,624.8996170024416,0
2023-07-05,1727,West,Home,2.0,40,76.63155992404715,0
2024-02-10,1185,North,Sports,7.0,100,709.9475818582081,1
2023-02-16,1024,Unknown,Beauty,8.0,60,498.99451365443673,0
2024-01-27,2416,Unknown,Clothing,1.0,20,33.55191512170367,0
2024-09-11,2980,Unknown,Beauty,5.0,20,125.56525676213109,0
2024-04-28,1310,North,Sports,12.0,60,796.8915188871134,1
2024-06-21,2267,North,Beauty,5.0,60,297.18708637011946,0
2024-10-14,1618,West,Sports,16.0,40,621.5768225562392,0
2023-10-06,2575,East,Clothing,16.0,100,1623.1752950705768,1
2023-03-28,1975,North,Beauty,10.0,60,602.9894952926014,0
2024-06-07,1018,South,Home,7.0,60,389.1058174751381,0
2023-08-27,1860,West,Home,18.0,20,415.4240865915763,0
2024-11-02,1980,East,Home,17.0,40,706.2032999559507,1
2024-09-17,1087,North,Electronics,18.0,100,1786.6496458691,1
2024-04-25,2814,East,Sports,5.0,60,343.43434924709527,0
2023-09-03,1732,North,Clothing,19.0,150,2232.3543537781675,1
2023-05-03,2314,North,Home,1.0,100,93.75504342292383,0
2023-12-01,2716,North,Beauty,14.0,100,1371.284011876384,1
2023-04-07,2120,North,Home,8.0,150,1224.7340734756576,1
2023-06-05,1910,West,Clothing,7.0,60,421.5450681406377,0
2023-04-17,2818,Unknown,Home,10.0,100,1387.0155587368008,1
2023-02-20,1010,North,Sports,18.0,150,2232.3543537781675,1
2023-05-26,2257,South,Clothing,17.0,60,1017.1735801790446,1
2024-06-25,1172,South,Electronics,11.0,150,1687.1720891112975,1
2023-04-20,1928,South,Electronics,10.0,100,972.450335555132,1
2024-02-17,2909,Unknown,Beauty,14.0,150,2121.3128704362102,1
2023-04-11,2641,North,Beauty,15.0,40,569.0419516132557,0
2023-10-13,1931,Unknown,Home,2.0,150,341.18306557380555,0
2024-08-18,2545,Unknown,Clothing,10.0,20,176.2103800227785,0
2024-12-18,1179,North,Sports,13.0,40,513.025623749145,0
2024-01-08,2011,West,Clothing,4.0,20,82.50419454308778,0
2023-03-12,2100,Unknown,Home,14.0,20,261.80223104996514,0
2024-04-16,2525,North,Electronics,9.0,60,514.655050412887,0
2024-08-03,1849,West,Clothing,10.0,100,1008.1319747259488,1
2024-06-14,2718,North,Clothing,12.0,60,679.2977887194872,0
2024-04-11,2098,West,Clothing,10.0,20,235.035420983343,0
2024-05-08,1408,South,Clothing,18.0,100,1768.1021938776212,1
2024-04-12,2518,West,Beauty,13.0,60,776.7651601145405,1
2023-09-07,1356,Unknown,Sports,1.0,150,125.83156436741794,0
2023-02-14,2466,West,Home,6.0,60,360.0,0
2024-07-01,1086,East,Home,19.0,60,1162.7466468127473,1
2024-07-19,1357,West,Clothing,9.0,20,190.9850756995649,0
2024-08-06,2003,South,Clothing,4.0,150,614.53589964135,0
2024-06-08,1459,North,Electronics,1.0,60,60.663016997851685,0
2024-11-25,2562,South,Electronics,9.0,60,534.3383381840449,0
2023-08-24,2849,West,Beauty,19.0,150,2232.3543537781675,1
2023-07-11,1782,East,Clothing,9.0,60,526.8281612200606,0
2024-03-20,1005,North,Clothing,1.0,60,65.29410643401671,0
2024-01-07,2050,North,Beauty,14.0,60,829.702438284586,1
2023-04-16,1592,West,Clothing,6.0,40,220.81115909266697,0
2024-12-31,1268,North,Clothing,17.0,20,344.08566811769305,0
2023-04-29,1457,North,Clothing,17.0,100,1641.242743341216,1
2023-07-25,2213,West,Clothing,3.0,40,86.38284912352482,0
2023-11-21,2569,South,Home,15.0,20,305.10845321773763,0
2024-05-18,1312,North,Clothing,14.0,100,1415.1721653736,1
2024-05-03,1024,East,Beauty,1.0,20,20.0,0
2023-12-17,2990,North,Clothing,10.0,40,387.6528087700603,0
2024-06-04,2686,East,Clothing,5.0,40,188.89921163474355,0
2023-10-31,2581,Unknown,Electronics,7.0,100,727.4882642760753,1
2024-12-05,1420,North,Beauty,14.0,40,624.725559244726,0
2024-05-12,2530,East,Clothing,5.0,100,493.2848509627116,0
2023-06-08,2327,East,Beauty,10.0,60,586.5399513304342,0
2024-03-27,2141,East,Home,5.0,100,491.1054094261415,0
2024-06-05,1996,South,Electronics,18.0,20,401.5482111120409,0
2024-02-18,2718,East,Clothing,9.0,150,1337.2301142279184,1
2023-06-17,2196,South,Sports,2.0,40,88.07050384547098,0
2023-03-17,2567,West,Beauty,4.0,150,626.671764157689,0
2023-08-09,2585,West,Home,6.0,100,603.351341935078,0
2023-12-17,1095,West,Electronics,19.0,40,779.3713194239289,1
2023-12-27,2480,East,Clothing,13.0,150,1994.013171588109,1
2023-11-01,1575,Unknown,Electronics,13.0,40,510.4507619706658,0
2023-05-29,2099,North,Clothing,19.0,40,744.4267995166244,1
2023-11-07,1434,East,Clothing,6.0,40,260.8695141984032,0
2024-06-07,1725,North,Clothing,3.0,60,170.77237653448694,0
2024-03-22,2195,East,Electronics,4.0,20,75.39745679894749,0
2023-08-27,1017,North,Beauty,5.0,40,204.9457622052751,0
2023-04-15,1954,West,Beauty,4.0,40,168.62131916328912,0
2024-10-07,2717,Unknown,Beauty,15.0,100,1500.0,0
2024-02-21,1908,East,Home,2.0,40,40.099038832815296,0
2023-02-23,1393,North,Clothing,2.0,40,66.03462098548506,0
2023-03-23,2388,South,Beauty,2.0,150,285.5427081957027,0
2023-03-13,2458,Unknown,Electronics,4.0,150,588.9968184711347,0
2023-06-12,1484,North,Electronics,4.0,100,416.91527963562015,0
2024-07-10,1639,North,Clothing,12.0,150,1847.8071648153843,1
2024-02-18,1234,East,Beauty,5.0,100,553.1215374400025,0
2023-08-28,2219,South,Beauty,10.0,100,1023.3537537337512,1
2024-01-26,1311,East,Sports,14.0,40,544.0700179744401,0
2023-11-01,1935,South,Home,15.0,150,2232.3543537781675,1
2023-10-17,1512,North,Home,16.0,150,2232.3543537781675,1
2023-09-30,1106,East,Home,14.0,40,540.6904913171489,0
2024-10-10,2701,Unknown,Beauty,16.0,150,2232.3543537781675,1
2023-07-26,2201,West,Sports,15.0,20,292.75940183758263,0
2023-08-27,1940,West,Beauty,4.0,40,197.22553183352184,0
2024-10-28,1299,Unknown,Clothing,1.0,20,3.467913695091898,0
2023-12-15,1713,Unknown,Sports,8.0,60,514.6361862977784,0
2023-03-23,1396,East,Beauty,10.0,60,608.8328486118102,0
2023-12-15,1000,South,Home,18.0,60,1057.0282081157363,1
2024-03-28,1791,West,Sports,9.0,20,155.1297388483765,0
2024-12-16,1764,Unknown,Beauty,1.0,150,161.1755905954819,0
2024-05-29,1744,West,Clothing,13.0,150,1940.3779243709337,1
2023-07-24,1688,North,Electronics,1.0,60,87.1620286769943,0
2023-02-21,1683,North,Electronics,3.0,100,331.2422529349181,0
2024-05-06,1662,Unknown,Electronics,15.0,150,2232.3543537781675,1
2024-08-27,2588,Unknown,Clothing,14.0,20,298.57271854076924,0
2024-09-04,1810,Unknown,Clothing,14.0,100,1420.719811933096,1
2023-05-20,2624,Unknown,Beauty,4.0,20,52.55134733651663,0
2023-03-31,1323,Unknown,Clothing,9.0,20,198.5089247306241,0
2023-04-02,1966,North,Electronics,8.0,60,428.8093657974264,0
2024-05-12,2078,East,Electronics,11.0,60,687.8805963527943,1
2023-08-09,1383,Unknown,Home,14.0,100,1400.0,0
2024-04-12,1848,West,Sports,12.0,100,1203.0083744941223,1
2023-07-23,2320,North,Electronics,5.0,20,88.18710773487038,0
2024-03-01,1364,West,Clothing,14.0,150,2100.0,0
2023-02-02,1899,North,Clothing,17.0,150,2232.3543537781675,1
2023-05-29,1465,East,Beauty,12.0,60,733.1168946747149,1
2023-01-28,2937,North,Electronics,2.0,150,259.8509997734434,0
2023-05-09,2671,West,Home,15.0,20,309.7266437902714,0
2024-07-08,1534,North,Beauty,13.0,20,203.0430354302448,0
2024-03-12,2323,North,Sports,18.0,150,2232.3543537781675,1
2024-12-05,2098,South,Clothing,19.0,40,775.19166957125,1
2024-07-03,2355,South,Beauty,7.0,20,154.99287096185603,0
2024-09-29,1500,East,Electronics,1.0,60,99.63170534373477,0
2024-07-01,2557,Unknown,Electronics,17.0,100,1694.2008664145617,1
2023-12-17,2973,Unknown,Electronics,14.0,60,831.3261934926494,1
2024-09-28,2955,Unknown,Clothing,10.0,40,408.2539206012562,0
2023-01-15,1506,South,Clothing,17.0,60,1033.0848537856773,1
2023-09-15,1096,West,Electronics,3.0,150,471.7738147980161,0
2024-09-16,2721,Unknown,Clothing,3.0,20,64.5328169723738,0
2023-06-19,1242,Unknown,Home,8.0,20,174.69462879896898,0
2024-12-19,2254,North,Electronics,7.0,20,137.44145291978975,0
2023-09-25,2441,North,Sports,12.0,60,752.3696167728106,1
2024-09-16,1599,East,Clothing,3.0,20,48.35598104342572,0
2024-08-18,2362,South,Electronics,3.0,60,170.01305982751373,0
2024-03-28,1353,West,Sports,2.0,40,52.48401637883965,0
2023-11-07,2999,Unknown,Clothing,12.0,40,464.34130030526507,0
2024-06-19,1437,North,Home,12.0,40,506.1873907850639,0
2023-08-29,2669,North,Electronics,11.0,150,1662.7511051647532,1
2024-07-27,1223,West,Clothing,12.0,40,512.4774538533072,0
2024-09-09,1790,North,Beauty,16.0,100,1608.7519524498634,1
2023-11-30,2527,North,Clothing,13.0,60,779.8074599234501,1
2024-10-17,2957,North,Clothing,6.0,150,895.5998906746693,1
2024-04-29,2298,North,Sports,4.0,150,580.9111210708737,0
2023-06-02,1497,Unknown,Sports,18.0,100,1803.368110094228,1
2023-08-23,2928,North,Sports,3.0,60,182.13248560031985,0
2023-03-14,1685,West,Clothing,18.0,150,2232.3543537781675,1
2023-10-04,1923,Unknown,Electronics,12.0,40,492.8498399365059,0
2023-10-05,1374,South,Clothing,19.0,60,1181.1854315920002,1
2023-04-26,2001,South,Home,10.0,20,149.5935840223822,0
2023-10-27,2485,South,Home,5.0,60,316.02881496600963,0
2024-11-25,2676,Unknown,Electronics,2.0,60,111.63492453855082,0
2024-12-07,2640,West,Clothing,2.0,100,200.2873582561596,0
2024-01-23,2569,North,Sports,2.0,40,83.95214233173928,0
2024-12-15,1993,North,Home,19.0,60,1176.6681568597942,1
2023-03-26,1556,East,Clothing,13.0,60,790.4709610616486,1
2024-04-11,1054,East,Clothing,1.0,60,76.90525413816759,0
2024-09-23,1954,Unknown,Clothing,1.0,150,150.09214749042766,0
2023-09-21,1466,East,Clothing,1.0,40,38.72923934982423,0
2024-01-05,2604,East,Clothing,9.0,40,363.4244203386386,0
2024-10-13,2128,East,Sports,4.0,20,103.21318741554258,0
2024-05-13,2380,West,Clothing,4.0,100,420.0764120157908,0
2023-12-25,1840,Unknown,Home,3.0,150,476.9652503637742,0
2023-07-22,2636,West,Beauty,9.0,20,227.3476288497094,0
2024-04-17,2095,North,Sports,9.0,20,159.39726292367573,0
2023-03-28,2247,South,Beauty,2.0,60,136.27010225811193,0
2023-01-11,2537,West,Clothing,19.0,150,2232.3543537781675,1
2024-09-18,1300,Unknown,Electronics,5.0,40,222.38177413392515,0
2024-03-13,2453,Unknown,Clothing,12.0,40,463.0828859185086,0
2023-07-08,2100,South,Electronics,8.0,60,446.5471240655153,0
2023-03-01,1223,North,Beauty,19.0,40,698.1289612618876,1
2023-08-25,2461,Unknown,Sports,4.0,150,585.3713291440175,0
2024-09-19,2432,East,Beauty,5.0,60,295.6395071791812,0
2024-01-07,2605,East,Home,13.0,60,731.8371463108326,1
2024-07-19,1554,North,Clothing,16.0,60,959.7249863387904,1
2024-08-17,2888,South,Beauty,18.0,40,721.7919554136552,1
2023-09-17,2069,West,Beauty,11.0,150,1681.751597873871,1
2023-03-27,2546,North,Electronics,13.0,60,782.9041602760644,1
2023-04-19,2430,West,Clothing,5.0,20,101.61215904280964,0
2023-04-18,1256,North,Beauty,7.0,60,478.2242001934309,0
2024-06-22,2382,North,Clothing,17.0,20,371.1759588867021,0
2023-07-18,1415,North,Beauty,12.0,40,473.5214620840274,0
2023-04-29,1449,East,Electronics,1.0,100,124.74079747156492,0
2023-06-14,2453,East,Electronics,3.0,60,188.1646993861332,0
2023-01-13,2813,West,Home,9.0,60,523.0688526292205,0
2023-02-08,1861,West,Sports,12.0,40,487.5496581951711,0
2023-05-08,1113,North,Clothing,15.0,150,2232.3543537781675,1
2023-12-31,1375,North,Sports,13.0,40,500.9840416097626,0
2023-11-04,2956,East,Clothing,1.0,100,128.3182047279995,0
2024-10-20,2819,Unknown,Clothing,15.0,150,2231.997886270772,1
2023-09-22,2344,North,Home,15.0,60,876.9361510054229,1
2024-08-12,2382,West,Clothing,17.0,40,625.8823183291962,0
2024-12-15,2753,South,Clothing,19.0,60,1140.0,0
2023-02-27,1795,East,Home,7.0,60,463.4569718236282,0
2024-09-18,1357,West,Clothing,19.0,100,1917.54683023776,1
2023-06-30,1004,North,Home,6.0,100,587.691105636515,0
2023-11-30,1736,North,Clothing,5.0,60,323.98045910358866,0
2023-03-06,1901,North,Clothing,19.0,20,399.9805361983115,0
2023-06-23,1478,Unknown,Home,6.0,60,354.9726863524455,0
2024-06-06,1894,West,Clothing,12.0,100,1180.569210060271,1
2024-10-01,2035,West,Clothing,5.0,20,73.44042484049626,0
2023-04-30,1809,Unknown,Clothing,13.0,150,1950.0,0
2024-10-31,1882,West,Sports,8.0,150,1208.8381064732146,1
2023-04-25,2396,Unknown,Clothing,17.0,20,320.030558618543,0
2023-03-11,2448,South,Electronics,17.0,40,715.3916374146056,1
2024-12-19,2399,North,Electronics,4.0,40,152.66556943861684,0
2023-01-19,2404,South,Beauty,19.0,40,748.0961151216021,1
2023-03-13,1971,East,Clothing,2.0,150,295.4633048465792,0
2024-08-19,2697,Unknown,Home,19.0,100,1943.3789852150217,1
2023-10-24,1756,South,Clothing,11.0,20,207.85618225110892,0
2023-11-13,1623,South,Beauty,8.0,20,194.04844959082828,0
2023-02-09,1249,Unknown,Home,8.0,60,440.4223134311234,0
2024-06-23,1790,North,Electronics,4.0,150,599.3822261491403,0
2024-09-23,1003,North,Sports,7.0,40,242.0671831196776,0
2024-10-27,1752,Unknown,Beauty,18.0,20,339.29182364068726,0
2023-04-26,1717,South,Beauty,7.0,100,719.7937498140413,1
2023-07-21,1965,North,Beauty,2.0,60,116.68991147645583,0
2023-05-18,2341,West,Beauty,4.0,100,386.1802527108909,0
2024-11-03,1529,East,Beauty,7.0,150,1045.51999577973,1
2024-04-12,1577,Unknown,Clothing,11.0,20,236.62545098032572,0
2023-09-25,2542,North,Clothing,16.0,60,950.7768438996004,1
2023-12-07,2654,South,Home,17.0,150,2232.3543537781675,1
2024-06-09,1639,West,Beauty,15.0,100,1496.36671451889,1
2023-03-03,1038,North,Clothing,19.0,150,2232.3543537781675,1
2024-09-16,2601,East,Home,5.0,60,308.64386557292767,0
2023-05-21,1252,North,Clothing,10.0,150,1487.3717957439114,1
2023-08-06,2982,North,Clothing,17.0,60,987.3367375021662,1
2023-09-04,2228,Unknown,Beauty,19.0,150,2232.3543537781675,1
2023-02-05,2181,West,Clothing,9.0,20,217.6988218356674,0
2024-02-23,1329,Unknown,Clothing,17.0,20,364.0548992514368,0
2024-06-04,1585,North,Clothing,18.0,60,1066.34361915112,1
2023-11-25,2060,North,Beauty,12.0,20,241.3029495065853,0
2024-06-09,1722,West,Sports,4.0,60,204.9139062068035,0
2024-03-13,1450,Unknown,Home,4.0,100,376.7074223140732,0
2024-05-25,2403,Unknown,Beauty,1.0,60,56.23837467670992,0
2023-10-02,2396,North,Beauty,8.0,150,1216.909371956889,1
2024-11-18,1291,North,Home,7.0,60,414.0319238910979,0
2023-08-18,2090,North,Home,12.0,20,212.047717866706,0
2023-01-24,2390,North,Clothing,9.0,150,1337.7832864229122,1
2023-07-12,2946,Unknown,Sports,15.0,150,2232.3543537781675,1
2024-02-08,2640,West,Electronics,16.0,60,934.6186359103964,1
2024-01-12,1595,North,Electronics,13.0,40,504.21250506229336,0
2023-10-05,2996,Unknown,Sports,8.0,60,514.7268022053804,0
2024-02-14,1457,North,Sports,12.0,40,455.9884029996191,0
2024-06-07,2613,East,Clothing,14.0,100,1431.9191293957133,1
2023-03-22,2241,North,Home,5.0,150,766.1628115540592,1
2024-10-23,2515,West,Beauty,6.0,60,395.2191869128523,0
2024-10-14,1722,Unknown,Sports,1.0,60,62.21766099544822,0
2024-11-19,1051,Unknown,Clothing,19.0,60,1131.1567352578206,1
2023-05-17,2987,North,Clothing,3.0,60,208.19842332491424,0
2024-05-31,2030,Unknown,Clothing,14.0,100,1391.493155457911,1
2024-02-11,1800,North,Home,19.0,100,1901.7861255661203,1
2024-10-28,2392,East,Home,18.0,20,333.25015075391923,0
2023-03-11,1159,West,Sports,11.0,100,1145.3564144975187,1
2024-09-11,1867,Unknown,Clothing,4.0,100,392.6132542563624,0
2024-10-10,1390,Unknown,Electronics,17.0,60,1017.5333572067856,1
2023-07-26,1079,North,Sports,7.0,20,127.98521672545534,0
2023-06-17,1912,West,Home,2.0,40,74.59121750789178,0
2024-08-21,1066,East,Clothing,10.0,100,421.3948085323445,0
2023-06-17,1209,East,Home,2.0,150,332.3814451343263,0
2023-08-01,2807,North,Home,19.0,40,714.1522501800478,1
2024-04-05,1340,North,Home,8.0,60,497.8233780750954,0
2024-05-07,2555,West,Sports,1.0,60,52.20903433576998,0
2024-07-22,2342,Unknown,Clothing,8.0,60,527.8727237205508,0
2024-02-07,2869,West,Home,16.0,40,640.0,0
2023-02-07,1258,Unknown,Home,4.0,20,69.23190215067649,0
2023-03-03,1422,Unknown,Clothing,5.0,60,318.16384983321234,0
2023-12-14,1219,Unknown,Electronics,4.0,20,39.009353999802585,0
2024-07-23,2622,East,Sports,6.0,100,600.7327009010328,0
2023-01-14,2837,Unknown,Clothing,9.0,150,1333.6771905131689,1
2023-12-03,1875,East,Sports,7.0,40,257.9815931184957,0
2024-12-08,2262,Unknown,Home,15.0,100,1525.7246479841554,1
2024-07-06,2351,North,Sports,18.0,40,720.0,0
2024-12-13,2794,North,Sports,9.0,40,298.62605784540057,0
2023-11-15,1054,North,Clothing,4.0,150,586.4357311730035,0
2023-09-24,1886,South,Clothing,11.0,20,185.41438680659783,0
2023-05-08,2282,South,Beauty,7.0,100,741.774332338959,1
2024-07-13,2535,Unknown,Electronics,5.0,20,114.01158298681496,0
2023-05-09,1136,South,Clothing,10.0,60,562.7758383241865,0
2024-01-17,2429,North,Clothing,4.0,60,182.4230455978122,0
2023-12-30,1144,Unknown,Clothing,13.0,100,1290.4622685191853,1
2023-10-10,2958,North,Sports,14.0,20,277.56678237184303,0
2023-11-16,2749,South,Clothing,19.0,40,783.0728049776899,1
2023-10-22,1776,South,Clothing,16.0,20,328.8233566263601,0
2023-02-21,1607,East,Beauty,12.0,100,1216.8662145510125,1
2024-12-28,2656,North,Beauty,7.0,150,1057.732736561927,1
2023-04-27,2881,South,Home,1.0,40,24.82510812567519,0
2023-02-02,1245,West,Clothing,3.0,20,71.25358250563387,0
2024-10-13,2561,Unknown,Sports,2.0,100,159.89048644826974,0
2023-01-04,1460,Unknown,Clothing,14.0,20,231.43626777618445,0
2024-10-15,2615,North,Clothing,1.0,60,25.16184636488768,0
2024-08-30,2770,West,Electronics,4.0,60,246.3946244838408,0
2023-06-29,1232,South,Clothing,3.0,150,477.5325164973625,0
2023-12-31,1757,Unknown,Beauty,6.0,60,360.1188033996279,0
2024-01-11,1419,North,Electronics,19.0,100,1942.3623218578168,1
2023-11-27,2171,North,Home,15.0,100,1529.2099919200243,1
2024-05-17,1108,West,Home,17.0,20,328.40644821670145,0
2024-07-15,2422,East,Clothing,19.0,150,2232.3543537781675,1
2024-04-01,1842,East,Beauty,1.0,40,73.54849659097215,0
2023-03-28,2115,East,Beauty,5.0,150,726.8027356835058,1
2024-12-12,2535,East,Beauty,17.0,100,1722.1023040245366,1
2023-12-30,2400,Unknown,Beauty,16.0,20,318.3800570349456,0
